token address,holder address,holder balance
0x1144e14E9B0AA9e181342c7e6E0a9BaDB4ceD295,0x84E2810dAe034d7d8aA6918C3c5A4ecA6C5f706f,366021941865958924
0x1144e14E9B0AA9e181342c7e6E0a9BaDB4ceD295,0xA0110cb41CE2cb78834cD9c62a5C0Cdcc3AfA068,177948440012685678
0x1144e14E9B0AA9e181342c7e6E0a9BaDB4ceD295,0x198bF1FF1aB56FA9886F4665aa825Df4a11dcfbd,197415608619077238
0x1144e14E9B0AA9e181342c7e6E0a9BaDB4ceD295,0x16b277Fe5f294Bb2F63B20E7603002a8ADAB80d4,216701251734985419
0x1144e14E9B0AA9e181342c7e6E0a9BaDB4ceD295,0x8AA683ABE93F07783E3d76bca6216A39eb73139C,996494955756817961
0x1144e14E9B0AA9e181342c7e6E0a9BaDB4ceD295,0x5Bc4245B4a9Ec682df832f813851bAdf29fa7d64,2326466667706424462
0x1144e14E9B0AA9e181342c7e6E0a9BaDB4ceD295,0xbE1F13a41C318B5b7fE6b716303FbcD5F1167980,101560204833510218241
0x1144e14E9B0AA9e181342c7e6E0a9BaDB4ceD295,0xD0ac50d9F7516be16e2449539394A3967BEa03C7,868774540486125288
0x1144e14E9B0AA9e181342c7e6E0a9BaDB4ceD295,0xf55eF19fAC8ce476F6eD4B2b983c24eF890B1Edb,107216723312848470126
0x1144e14E9B0AA9e181342c7e6E0a9BaDB4ceD295,0xF019f8CB7d7cA21d28CF17cCa43bdcD6409Ad83c,102534926435440230582
0x1144e14E9B0AA9e181342c7e6E0a9BaDB4ceD295,0xc1656ab2dc361dbedb2Ae990196BfD08eE414E9e,101492694048318712047
0x1144e14E9B0AA9e181342c7e6E0a9BaDB4ceD295,0x6B5D97bb91779C1FFf3aac49c35767B62AB9B032,110013796861213096901
0x1144e14E9B0AA9e181342c7e6E0a9BaDB4ceD295,0xfE015Cd6bC5e1dFADDC45eDbAeD9Ec32d375426a,104733519061047289128
0x1144e14E9B0AA9e181342c7e6E0a9BaDB4ceD295,0xF7C13AD0a87a9329d7dB754dAE372d21309C79e8,106659199058616536405
0x1144e14E9B0AA9e181342c7e6E0a9BaDB4ceD295,0xaf4eea865efcFc2843a53cf78D3b78E26e761922,53709865496417413353
0x1144e14E9B0AA9e181342c7e6E0a9BaDB4ceD295,0x28888B5B8e4080B1FAAAbcBc07B638c9603A73a6,100625024190153019639
0x1144e14E9B0AA9e181342c7e6E0a9BaDB4ceD295,0x2B28eAc28d19Cc94e1bC6Ea997dbfe890B384C95,60860066653393807610
0x1144e14E9B0AA9e181342c7e6E0a9BaDB4ceD295,0xa1B568b9dC9Cc078d25d4936b55bD88924F00F3C,29894860985573387872
0x1144e14E9B0AA9e181342c7e6E0a9BaDB4ceD295,0x383F42b5De515C564641f65f5da3BD8b4a35B4B4,46950389281080613423895
0x1144e14E9B0AA9e181342c7e6E0a9BaDB4ceD295,0xaf6346c448B9904a2af6Bf07E127E93d016f7B8D,1320616137990650992
0x1144e14E9B0AA9e181342c7e6E0a9BaDB4ceD295,0xe58F5BBaB1Df889d399f21585404db24926c1D78,1250795043465365005
0x1144e14E9B0AA9e181342c7e6E0a9BaDB4ceD295,0x5d6ba685d575cdFBdD5bD70b626A0B20772D5D18,2792843797211341331
0x1144e14E9B0AA9e181342c7e6E0a9BaDB4ceD295,0xa7FCebF0B08543483f6A143849d5859a315f2dE0,7189293235938894
0x1144e14E9B0AA9e181342c7e6E0a9BaDB4ceD295,0x28dDB1B7731eb0ECe5Be4C5d8C1F637ABc9088d7,4987225117731970689
0x1144e14E9B0AA9e181342c7e6E0a9BaDB4ceD295,0xfc282d2BfC0B38A93034Ad06dc467C2b1A768E32,929712163725032486793
0x1144e14E9B0AA9e181342c7e6E0a9BaDB4ceD295,0x5416bA4140A3e660C5c5f7a1e39a6A2b25F74a28,7966459112282247110445
